0.997435897435897	1
0	0.808624557944266
0.0102564102564103	0.795485984515052
0.0487179487179487	0.805115445088882
0.166666666666667	0.870481806786539
0.464102564102564	0.965535391473519
0	0.908785830867269
0.143589743589744	0.919481656012759
0.187179487179487	0.934108320258884
0.358974358974359	0.954960564967810
0.479487179487180	0.972419371700140
0.615384615384615	0.981419366923393
0.00512820512820513	0.918523882863775
0.0128205128205128	0.928686768764727
0.0128205128205128	0.942628397311991
0.225641025641026	0.973081899955645
0.435897435897436	0.989368749471344
0.764102564102564	0.998163907339141
0	0.838116910759393
0.0128205128205128	0.913791590555327
0.0461538461538462	0.940523869274985
0.587179487179487	0.988771794305138
0.689743589743590	0.994002177550300
0.00256410256410256	0.779099468203358
0.0307692307692308	0.795420760284503
0.125641025641026	0.856869345833699
0.0923076923076923	0.852418112322645
0.138461538461538	0.908562666789310
0.00256410256410256	0.862279642437310
0.102564102564103	0.925217875562399
0.294871794871795	0.965063045679052
0.556410256410256	0.989768514250172
0.733333333333333	0.996918645338834
0	0.904056305274859
0.156410256410256	0.949903625407786
0.402564102564103	0.976781354192286
0.589743589743590	0.989691810267669
0.741025641025641	0.996262392088979
0.907692307692308	0.999631901235842
0	0.889627544043837
0	0.879005655999088
0.00512820512820513	0.885555287329922
0	0.893318378813550
0.00256410256410256	0.826107549949070
0.00512820512820513	0.872728432654173
0.0641025641025641	0.885340603964634
0.317948717948718	0.902754495438394
0.651282051282051	0.897063074039489
0.800000000000000	0.927285289376453
0	0.930257477429884
0.00256410256410256	0.928953034139045
0.161538461538462	0.944128590206214
0.261538461538462	0.953850885642433
0.558974358974359	0.974746941078831
0.648717948717949	0.990417468634806
0.995169082125604	1
0.0120772946859903	0.864466998667919
0.0241545893719807	0.877450643343306
0.0603864734299517	0.893285759070943
0.195652173913044	0.938908139596409
0.487922705314010	0.983868515293724
0	0.927245280243884
0.103864734299517	0.940127313713093
0.137681159420290	0.950077197470797
0.268115942028986	0.965221843044765
0.396135265700483	0.978630114973964
0.562801932367150	0.985391458926134
0.00241545893719807	0.954322249673666
0.0120772946859903	0.943221611760030
0.00966183574879227	0.963477065856149
0.111111111111111	0.979165585121292
0.342995169082126	0.989368814974046
0.707729468599034	0.998421195436669
0.00483091787439614	0.895818413311813
0.0338164251207729	0.955456192941781
0.0531400966183575	0.966648445169638
0.683574879227053	0.995627461062547
0.794685990338164	0.997421486441290
0.00724637681159420	0.864126926605494
0.0144927536231884	0.865374475302468
0.0410628019323672	0.856470060808063
0.111111111111111	0.917606537975998
0.166666666666667	0.955111545457038
0.00241545893719807	0.948888959793455
0.176328502415459	0.973709322590120
0.449275362318841	0.991123641662538
0.719806763285024	0.998258393045042
0.886473429951691	0.999675626659072
0	0.920704952750454
0.0410628019323672	0.955246851077960
0.268115942028986	0.975433625496410
0.468599033816425	0.988953575425652
0.690821256038647	0.996530114811935
0.859903381642512	0.999748269269330
0	0.868470475928225
0	0.894569227948350
0	0.918731753409459
0.00724637681159420	0.935351532202119
0	0.816913111529604
0.00241545893719807	0.900856721676514
0.0410628019323672	0.924362952039140
0.306763285024155	0.936083761491840
0.582125603864734	0.942296897068877
0.850241545893720	0.943028549071176
0.00241545893719807	0.961899890443435
0.0120772946859903	0.961670216219322
0.338164251207729	0.975885646527867
0.524154589371981	0.992914175136990
0.490338164251208	0.982129029527559
0.816425120772947	0.999510066388426
1	1
0.00249066002490660	0.776055553706602
0.00498132004981320	0.766283018603530
0.00996264009962640	0.770530912916680
0.109589041095890	0.895178608109280
0.438356164383562	0.978515760366635
0	0.917910874367495
0.0697384806973848	0.924630946197042
0.0996264009962640	0.937206936820606
0.246575342465753	0.958134096612509
0.359900373599004	0.976131227636198
0.541718555417186	0.984824827790587
0.00498132004981320	0.948143993139070
0.00622665006226650	0.929998981302043
0.00622665006226650	0.951344314733730
0.108343711083437	0.980306756947149
0.277708592777086	0.990906246950974
0.665006226650062	0.998432617560071
0.0112079701120797	0.862511981249276
0.0211706102117061	0.939924899383442
0.0224159402241594	0.958119920148142
0.667496886674969	0.990898034507613
0.763387297633873	0.993817504334560
0.00373599003735990	0.768880339502246
0.0174346201743462	0.783361224224214
0.0211706102117061	0.816974636401823
0.0672478206724782	0.868259461203719
0.206724782067248	0.945349777636535
0.00249066002490660	0.879655300721961
0.0286425902864259	0.940758232670916
0.212951432129514	0.969818444838099
0.442092154420922	0.992439977842467
0.632627646326276	0.997528968599595
0	0.912186355308924
0.0635118306351183	0.942936239772902
0.250311332503113	0.978042968061057
0.429638854296389	0.990855296624568
0.623910336239103	0.996990673086656
0.880448318804483	0.999741324450355
0.00124533001245330	0.923398887331279
0	0.909301455610373
0.00249066002490660	0.915126806387153
0.00498132004981320	0.912730908440653
0.00124533001245330	0.874643628986194
0.00373599003735990	0.904284197426472
0.0846824408468244	0.915274119260795
0.363636363636364	0.917468535618908
0.655043586550436	0.922333224104043
0.892901618929016	0.918992628113361
0	0.938213330013602
0.0597758405977584	0.954883731801030
0.110834371108344	0.962511671543964
0.0734744707347447	0.955345909074924
0.696139476961395	0.996927392596912
0.937733499377335	0.999886092533088
1	1
0	0.806043669039537
0.00625000000000000	0.800352047321110
0.0145833333333333	0.804984384946563
0.0770833333333333	0.855305458293225
0.339583333333333	0.951190012710155
0	0.909824176341276
0.104166666666667	0.917630568144182
0.183333333333333	0.940235010598782
0.333333333333333	0.958217865887807
0.495833333333333	0.974218732485930
0.679166666666667	0.982248261384817
0	0.910129807867065
0.00625000000000000	0.930900355057869
0.0125000000000000	0.941659663130853
0.122916666666667	0.969659884911222
0.402083333333333	0.989479096762263
0.779166666666667	0.998246255864109
0.00416666666666667	0.842042586773272
0.0166666666666667	0.905960024061049
0.0250000000000000	0.924431808430578
0.583333333333333	0.983940504649314
0.706250000000000	0.988995497402844
0.00625000000000000	0.793215667714723
0.0229166666666667	0.776535830281288
0.0541666666666667	0.836346935077958
0.0541666666666667	0.854023508471615
0.118750000000000	0.921228351098688
0.00416666666666667	0.884043292379151
0.0458333333333333	0.929173317975625
0.260416666666667	0.965955484442764
0.556250000000000	0.989692672069620
0.764583333333333	0.997532314286092
0	0.906280758967734
0.100000000000000	0.946127605759988
0.335416666666667	0.975338629853430
0.579166666666667	0.989077648327105
0.750000000000000	0.995993193152543
0.945833333333333	0.999634068315421
0.00208333333333333	0.894288254093057
0	0.886077486719979
0.00416666666666667	0.883663452971756
0.00625000000000000	0.887858684562150
0	0.840248808577027
0	0.873783719439601
0.0625000000000000	0.885351940209547
0.285416666666667	0.887021674213164
0.575000000000000	0.905701215991224
0.906250000000000	0.889424364910076
0.00416666666666667	0.923961503230512
0.00833333333333333	0.925705253551383
0.00833333333333333	0.924057042745886
0.0500000000000000	0.936973363729950
0.360416666666667	0.951612439671735
0.552083333333333	0.968167450958819
1	1
0.00527240773286468	0.809212039710660
0.00878734622144113	0.794381814962440
0.0439367311072056	0.799742359972950
0.128295254833040	0.891603268018325
0.420035149384886	0.978837243329057
0	0.912567061639988
0.0896309314586995	0.923073479022366
0.128295254833040	0.934408519044647
0.235500878734622	0.953256359022408
0.323374340949033	0.971986028171738
0.413005272407733	0.981522436347719
0	0.937890946076196
0.00702987697715290	0.932892516406980
0.00351493848857645	0.954603997368835
0.0597539543057997	0.976038789243379
0.251318101933216	0.988716558722666
0.537785588752197	0.997963621172751
0.00175746924428822	0.892264429493049
0.0421792618629174	0.952558195168128
0.0509666080843585	0.966673077314696
0.704745166959578	0.991840939329601
0.736379613356766	0.994449336599228
0.00351493848857645	0.817891692740790
